Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=State	Dependency=Tenure	Dependency=Vintage	Option=EF 6.7	Option=EF 10.2	Option=EF 10.5	Option=EF 15.9	Option=EF 17.6	Option=EF 19.9	Option=EF 21.9	Option=None	Option=Void	source_count	source_weight	sampling_probability
150-200%	Single-Family Attached	SD	Owner	1980s	0	0	0	0.00100232	0.012138	0	0	0.98686	0	0.14507	10.4886	2.85628e-07
150-200%	Single-Family Attached	SD	Owner	1990s	0	0	0	0.00170208	0.0211326	0	0	0.977165	0	0.195529	13.0214	5.4275e-07
150-200%	Single-Family Attached	SD	Owner	2000s	0	0	0	0.00162284	0.0105156	0	0	0.987862	0	0.201837	9.91527	1.21571e-06
150-200%	Single-Family Attached	SD	Owner	2010s	0	0	0	0.000222781	0.00936506	0	0	0.990412	0	0.182914	38.7159	8.28587e-07
150-200%	Single-Family Attached	SD	Owner	<1940	0	0	0	0.00513694	0.013747	0	0	0.981116	0	1.77869	5.10774e-19	2.98259e-07
150-200%	Single-Family Attached	SD	Renter	1940s	0	0	0	0	0.0275575	0.00879219	0	0.96365	0	1.00752e-19	1.98299e-57	7.72301e-08
150-200%	Single-Family Attached	SD	Renter	1950s	0	0	0	0	0.0418408	0.017734	0	0.940425	0	5.78787e-20	1.98299e-57	1.74858e-07
150-200%	Single-Family Attached	SD	Renter	1960s	0	0	0	0	0.0571497	0.0208804	0	0.92197	0	5.1805e-20	1.98299e-57	2.79754e-07
150-200%	Single-Family Attached	SD	Renter	1970s	0	0	0	0	0.0104895	0.00925293	0	0.980258	0	6.78825e-21	3.41154e-38	3.60568e-07
150-200%	Single-Family Attached	SD	Renter	1980s	0	0	0	0	0.0244194	0.00280688	0	0.972774	0	8.21735e-21	4.07202e-38	4.1568e-07
150-200%	Single-Family Attached	SD	Renter	1990s	0	0	0	0	0.0417323	0.0127826	0	0.945485	0	1.10756e-20	5.05536e-38	7.42158e-07
150-200%	Single-Family Attached	SD	Renter	2000s	0	0	0	0	0.0210425	0.0103961	0	0.968561	0	1.14328e-20	3.84944e-38	1.09896e-06
150-200%	Single-Family Attached	SD	Renter	2010s	0	0	0	0	0.0186469	0.0151238	0	0.966229	0	1.0361e-20	1.50308e-37	8.92934e-07
150-200%	Single-Family Attached	SD	Renter	<1940	0	0	0	0	0.0275575	0.00879219	0	0.96365	0	1.00752e-19	1.98299e-57	2.42865e-07
150-200%	Single-Family Attached	TN	Not Available	1940s	0	0	0	0	0	0	0	0	1	1.8118	2.60337	0
150-200%	Single-Family Attached	TN	Not Available	1950s	0	0	0	0	0	0	0	0	1	1.05244	13.515	0
150-200%	Single-Family Attached	TN	Not Available	1960s	0	0	0	0	0	0	0	0	1	1.54536	45.6183	0
150-200%	Single-Family Attached	TN	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.146543	66.5588	0
150-200%	Single-Family Attached	TN	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.226475	61.8352	0
150-200%	Single-Family Attached	TN	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.239797	45.0169	0
150-200%	Single-Family Attached	TN	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.199831	43.2735	0
150-200%	Single-Family Attached	TN	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.199831	72.596	0
150-200%	Single-Family Attached	TN	Not Available	<1940	0	0	0	0	0	0	0	0	1	1.8118	6.72769	0
150-200%	Single-Family Attached	TN	Owner	1940s	0.0206188	0.00287681	0.00802158	0.0301507	0.0711782	0.0580627	0.000378475	0.808713	0	1.69808	0.0371463	7.82419e-07
150-200%	Single-Family Attached	TN	Owner	1950s	0.0466601	0.00693566	0.0203404	0.139417	0.110764	0.0547951	6.15216e-05	0.621026	0	0.986382	0.192839	1.15942e-06
150-200%	Single-Family Attached	TN	Owner	1960s	0.075761	0.011279	0.0308147	0.0998879	0.145489	0.0690537	0.000139946	0.567574	0	1.44836	0.650908	1.55666e-06
150-200%	Single-Family Attached	TN	Owner	1970s	0	0	0	0.0297727	0.0627834	0	0	0.907444	0	0.137344	0.949699	3.54713e-06
150-200%	Single-Family Attached	TN	Owner	1980s	0	0	0	0	0.0235264	0.0341151	0	0.942358	0	0.21226	0.8823	5.17655e-06
150-200%	Single-Family Attached	TN	Owner	1990s	0.0489242	0.00799239	0.0202923	0.0192908	0.0568554	0.0214527	0	0.825192	0	0.224745	0.642326	4.79106e-06
150-200%	Single-Family Attached	TN	Owner	2000s	0.152776	0.020376	0.0567978	0.0264135	0.0689037	0.0665045	0.000801506	0.607427	0	0.187288	0.617452	5.95592e-06
150-200%	Single-Family Attached	TN	Owner	2010s	0	0	0.00188213	0.14219	0.130233	0.0423866	0.00049383	0.682814	0	0.187288	1.03584	2.60562e-06
150-200%	Single-Family Attached	TN	Owner	<1940	0.0206188	0.00287681	0.00802158	0.0301507	0.0711782	0.0580627	0.000378475	0.808713	0	1.69808	0.0959946	5.75087e-07
150-200%	Single-Family Attached	TN	Renter	1940s	0	0	0	0.00518708	0.0438791	0.0239399	0	0.926994	0	3.31348	2.01856	1.19119e-06
150-200%	Single-Family Attached	TN	Renter	1950s	0	0	0	0.0290125	0.0825951	0.0273281	0	0.861064	0	1.92474	10.479	1.79897e-06
150-200%	Single-Family Attached	TN	Renter	1960s	0	0	0	0.0218652	0.114119	0.0362264	0	0.82779	0	2.8262	35.3709	2.15191e-06
150-200%	Single-Family Attached	TN	Renter	1970s	0	0	0	0.00472519	0.0357051	0	0	0.95957	0	0.268002	51.6075	4.05994e-06
150-200%	Single-Family Attached	TN	Renter	1980s	0	0	0	0	0.0130807	0.0126863	0	0.974233	0	0.414185	47.9449	5.31446e-06
150-200%	Single-Family Attached	TN	Renter	1990s	0	0	0	0.00334183	0.0352932	0.00890665	0	0.952458	0	0.438548	34.9046	4.28958e-06
150-200%	Single-Family Attached	TN	Renter	2000s	0	0	0	0.00589605	0.0551141	0.0355783	0	0.903412	0	0.365457	33.5528	5.18091e-06
150-200%	Single-Family Attached	TN	Renter	2010s	0	0	0	0.0270329	0.0887217	0.019313	0	0.864932	0	0.365457	56.2885	2.30999e-06
150-200%	Single-Family Attached	TN	Renter	<1940	0	0	0	0.00518708	0.0438791	0.0239399	0	0.926994	0	3.31348	5.21643	8.84368e-07
150-200%	Single-Family Attached	TX	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.146218	32.874	0
150-200%	Single-Family Attached	TX	Not Available	1950s	0	0	0	0	0	0	0	0	1	1.6815	90.5858	0
150-200%	Single-Family Attached	TX	Not Available	1960s	0	0	0	0	0	0	0	0	1	2.16402	55.0851	0
150-200%	Single-Family Attached	TX	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.146218	209.788	0
150-200%	Single-Family Attached	TX	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.24857	164.035	0
150-200%	Single-Family Attached	TX	Not Available	1990s	0	0	0	0	0	0	0	0	1	2.58805	48.3867	0
150-200%	Single-Family Attached	TX	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.175461	208.664	0
150-200%	Single-Family Attached	TX	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.190083	144.191	0
150-200%	Single-Family Attached	TX	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.146218	84.9539	0
150-200%	Single-Family Attached	TX	Owner	1940s	0	0	0	0.0263328	0.326475	0.369124	0	0.278069	0	0.316943	3.27309	1.77643e-06
150-200%	Single-Family Attached	TX	Owner	1950s	0.0617268	0.00939577	0.0263534	0.154853	0.140695	0.0612735	0.01736	0.528343	0	3.64485	9.01916	3.22441e-06
150-200%	Single-Family Attached	TX	Owner	1960s	0.0529589	0.00724619	0.0203488	0.097311	0.215531	0.175599	0.0402011	0.390804	0	4.69076	5.48453	4.9503e-06
150-200%	Single-Family Attached	TX	Owner	1970s	0	0	0	0	0.197788	0.180632	0	0.62158	0	0.316943	20.8875	1.40995e-05
150-200%	Single-Family Attached	TX	Owner	1980s	0.0678938	0.00635931	0.0203902	0.0173327	0.136105	0.121109	0.0349058	0.595904	0	0.538804	16.3321	1.29765e-05
150-200%	Single-Family Attached	TX	Owner	1990s	0.133467	0.0170387	0.0479268	0.132855	0.189977	0.1598	0.0723447	0.246592	0	5.6099	4.81761	6.02128e-06
150-200%	Single-Family Attached	TX	Owner	2000s	0	0	0	0	0	0	0	1	0	0.380332	20.7756	8.52885e-06
150-200%	Single-Family Attached	TX	Owner	2010s	0	0	0	0.00762338	0.161773	0.0710563	0	0.759548	0	0.412026	14.3564	2.92673e-06
150-200%	Single-Family Attached	TX	Owner	<1940	0	0	0	0.0263328	0.326475	0.369124	0	0.278069	0	0.316943	8.45842	2.26288e-06
150-200%	Single-Family Attached	TX	Renter	1940s	0	0	0	0	0.237446	0.1472	0	0.615355	0	0.069621	15.401	3.82821e-06
150-200%	Single-Family Attached	TX	Renter	1950s	0	0	0	0	0.0789589	0.0188545	0	0.902187	0	0.800642	42.4383	6.74043e-06
150-200%	Single-Family Attached	TX	Renter	1960s	0	0	0	0	0.1436	0.0641486	0	0.792252	0	1.03039	25.8066	8.03136e-06
150-200%	Single-Family Attached	TX	Renter	1970s	0	0	0	0	0.0903924	0.0452633	0	0.864344	0	0.069621	98.2829	2.01279e-05
150-200%	Single-Family Attached	TX	Renter	1980s	0	0	0	0	0.0675238	0.0329443	0	0.899532	0	0.118356	76.8484	1.9339e-05
150-200%	Single-Family Attached	TX	Renter	1990s	0	0	0	0	0.18482	0.0852405	0	0.729939	0	1.23229	22.6685	1.00209e-05
150-200%	Single-Family Attached	TX	Renter	2000s	0	0	0	0	0	0	0	1	0	0.0835452	97.7562	1.38101e-05
150-200%	Single-Family Attached	TX	Renter	2010s	0	0	0	0	0.0644049	0.0155109	0	0.920084	0	0.0905073	67.5517	7.65199e-06
150-200%	Single-Family Attached	TX	Renter	<1940	0	0	0	0	0.237446	0.1472	0	0.615355	0	0.069621	39.7998	4.409e-06
150-200%	Single-Family Attached	UT	Not Available	1940s	0	0	0	0	0	0	0	0	1	1.8222e-19	6.71572e-40	0
150-200%	Single-Family Attached	UT	Not Available	1950s	0	0	0	0	0	0	0	0	1	9.57426e-20	4.92921e-39	0
150-200%	Single-Family Attached	UT	Not Available	1960s	0	0	0	0	0	0	0	0	1	1.69866e-20	9.06114e-39	0
150-200%	Single-Family Attached	UT	Not Available	1970s	0	0	0	0	0	0	0	0	1	2.10016e-19	3.21376e-39	0
150-200%	Single-Family Attached	UT	Not Available	1980s	0	0	0	0	0	0	0	0	1	2.6252e-20	2.80009e-39	0
150-200%	Single-Family Attached	UT	Not Available	1990s	0	0	0	0	0	0	0	0	1	1.54423e-20	5.35167e-39	0
150-200%	Single-Family Attached	UT	Not Available	2000s	0	0	0	0	0	0	0	0	1	3.39732e-20	1.5772e-38	0
150-200%	Single-Family Attached	UT	Not Available	2010s	0	0	0	0	0	0	0	0	1	2.6252e-20	1.37667e-38	0
150-200%	Single-Family Attached	UT	Not Available	<1940	0	0	0	0	0	0	0	0	1	1.8222e-19	1.7355e-39	0
150-200%	Single-Family Attached	UT	Owner	1940s	0	0	0	0	0	0	1	0	0	1.54958e-19	6.71572e-40	3.55713e-07
150-200%	Single-Family Attached	UT	Owner	1950s	0	0	0	0	0	0	1	0	0	8.14189e-20	4.92921e-39	4.74561e-07
150-200%	Single-Family Attached	UT	Owner	1960s	0	0	0	0.104152	0.126441	0	0.00615204	0.763255	0	1.44453e-20	9.06114e-39	8.95398e-07
150-200%	Single-Family Attached	UT	Owner	1970s	0	0	0	0	0	0	1	0	0	1.78596e-19	3.21376e-39	2.72952e-06
150-200%	Single-Family Attached	UT	Owner	1980s	0.167907	0.0308749	0.0740376	0.00774564	0.0722714	0.129167	0.00452886	0.513467	0	2.23245e-20	2.80009e-39	1.92042e-06
150-200%	Single-Family Attached	UT	Owner	1990s	0	0	0	0	0.222735	0.278805	0.00483552	0.493624	0	1.31321e-20	5.35167e-39	2.80208e-06
150-200%	Single-Family Attached	UT	Owner	2000s	0	0	0.0019279	0.0367773	0.104957	0.197827	0.00550194	0.653009	0	2.88906e-20	1.5772e-38	4.58551e-06
150-200%	Single-Family Attached	UT	Owner	2010s	0.0287669	0.00528968	0.0126846	0.00132703	0.025503	0.145051	0.00582763	0.77555	0	2.23245e-20	1.37667e-38	1.6345e-06
150-200%	Single-Family Attached	UT	Owner	<1940	0	0	0	0	0	0	1	0	0	1.54958e-19	1.7355e-39	3.48526e-07
150-200%	Single-Family Attached	UT	Renter	1940s	0	0	0	0.00770749	0.172497	0.11609	0.00316615	0.70054	0	2.72612e-20	6.71572e-40	4.17533e-07
150-200%	Single-Family Attached	UT	Renter	1950s	0	0	0	0.00683863	0.213841	0.176753	0.00392328	0.598645	0	1.43237e-20	4.92921e-39	5.03119e-07
150-200%	Single-Family Attached	UT	Renter	1960s	0	0	0	0.0105642	0.153875	0	0	0.83556	0	2.5413e-21	9.06114e-39	7.94674e-07
150-200%	Single-Family Attached	UT	Renter	1970s	0	0	0	0.00904414	0.358561	0.259164	0.00164981	0.371581	0	3.14197e-20	3.21376e-39	2.62319e-06
150-200%	Single-Family Attached	UT	Renter	1980s	0	0	0	0.000997466	0.111666	0.173672	0	0.713664	0	3.92746e-21	2.80009e-39	2.26852e-06
150-200%	Single-Family Attached	UT	Renter	1990s	0	0	0	0	0.244927	0.266791	0	0.488281	0	2.31027e-21	5.35167e-39	3.56873e-06
150-200%	Single-Family Attached	UT	Renter	2000s	0	0	0	0.00353307	0.120976	0.198425	0	0.677067	0	5.0826e-21	1.5772e-38	4.86133e-06
150-200%	Single-Family Attached	UT	Renter	2010s	0	0	0	0.0001302	0.0300217	0.148589	0	0.821259	0	3.92746e-21	1.37667e-38	1.89689e-06
150-200%	Single-Family Attached	UT	Renter	<1940	0	0	0	0.00770749	0.172497	0.11609	0.00316615	0.70054	0	2.72612e-20	1.7355e-39	6.20568e-07
150-200%	Single-Family Attached	VA	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.969057	9.12481	0
150-200%	Single-Family Attached	VA	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.238753	9.4696	0
150-200%	Single-Family Attached	VA	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.351108	31.0057	0
150-200%	Single-Family Attached	VA	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.547728	49.0741	0
150-200%	Single-Family Attached	VA	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.140443	80.6116	0
150-200%	Single-Family Attached	VA	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.19662	126.368	0
150-200%	Single-Family Attached	VA	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.154487	89.7868	0
150-200%	Single-Family Attached	VA	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.660082	32.24	0
150-200%	Single-Family Attached	VA	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.969057	23.5806	0
150-200%	Single-Family Attached	VA	Owner	1940s	0.0166063	0.00359979	0.00435871	0.00127854	0.00644329	0	0	0.967713	0	0.384392	4.061	1.51873e-06
150-200%	Single-Family Attached	VA	Owner	1950s	0	0	0	0.000162637	0.00480076	0	0	0.995037	0	0.0947054	4.21445	2.21816e-06
150-200%	Single-Family Attached	VA	Owner	1960s	0	0	0	4.05331e-05	0.00291871	0	0	0.997041	0	0.139273	13.7991	3.68485e-06
150-200%	Single-Family Attached	VA	Owner	1970s	0	0	0	0.00017804	0.00385871	0	0	0.995963	0	0.217265	21.8404	1.36683e-05
150-200%	Single-Family Attached	VA	Owner	1980s	0	0	0.00269531	0.00336333	0.00215112	0	0	0.99179	0	0.055709	35.8762	1.41916e-05
150-200%	Single-Family Attached	VA	Owner	1990s	0	0	0	0	0.00365299	0	0	0.996347	0	0.0779926	56.2402	1.15471e-05
150-200%	Single-Family Attached	VA	Owner	2000s	0	0	0.00266879	0.00501085	0.00895226	0	0	0.983368	0	0.0612799	39.9596	9.67989e-06
150-200%	Single-Family Attached	VA	Owner	2010s	0.0377927	0.00819243	0.00826121	5.65346e-05	0.00412572	0	0	0.941571	0	0.261832	14.3484	3.4191e-06
150-200%	Single-Family Attached	VA	Owner	<1940	0.0166063	0.00359979	0.00435871	0.00127854	0.00644329	0	0	0.967713	0	0.384392	10.4945	2.0831e-06
150-200%	Single-Family Attached	VA	Renter	1940s	0	0	0	0.000297236	0.00242835	0	0	0.997274	0	0.130775	1.01111	1.91199e-06
150-200%	Single-Family Attached	VA	Renter	1950s	0	0	0	3.68059e-05	0.00176127	0	0	0.998202	0	0.03222	1.04931	3.26935e-06
150-200%	Single-Family Attached	VA	Renter	1960s	0	0	0	9.16108e-06	0.00106941	0	0	0.998921	0	0.0473823	3.4357	4.49876e-06
150-200%	Single-Family Attached	VA	Renter	1970s	0	0	0	4.02679e-05	0.00141483	0	0	0.998545	0	0.0739165	5.43783	1.29904e-05
150-200%	Single-Family Attached	VA	Renter	1980s	0	0	0	0.000763822	0.000791962	0	0	0.998444	0	0.0189529	8.93247	1.81406e-05
150-200%	Single-Family Attached	VA	Renter	1990s	0	0	0	0	0.00133904	0	0	0.998661	0	0.0265341	14.0027	1.45355e-05
150-200%	Single-Family Attached	VA	Renter	2000s	0	0	0	0.00114439	0.00331446	0	0	0.995541	0	0.0208482	9.94915	1.27488e-05
150-200%	Single-Family Attached	VA	Renter	2010s	0	0	0	1.35232e-05	0.00159986	0	0	0.998387	0	0.0890788	3.57247	5.62616e-06
150-200%	Single-Family Attached	VA	Renter	<1940	0	0	0	0.000297236	0.00242835	0	0	0.997274	0	0.130775	2.61293	3.21318e-06
150-200%	Single-Family Attached	VT	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.133037	0.611609	0
150-200%	Single-Family Attached	VT	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.637662	0.963308	0
150-200%	Single-Family Attached	VT	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.518387	1.11453e-19	0
150-200%	Single-Family Attached	VT	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.0871624	1.71845	0
150-200%	Single-Family Attached	VT	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.178912	2.57914	0
150-200%	Single-Family Attached	VT	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.0779874	1.30379	0
150-200%	Single-Family Attached	VT	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.105512	1.93994	0
150-200%	Single-Family Attached	VT	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.0596374	1.11453e-19	0
150-200%	Single-Family Attached	VT	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.133037	1.58054	0
150-200%	Single-Family Attached	VT	Owner	1940s	0	0	0	0.00516278	0.0540128	0.0360323	0	0.904792	0	0.964521	0.611609	2.72568e-08
150-200%	Single-Family Attached	VT	Owner	1950s	0.00373771	0.000682984	0.0035731	0.0293472	0.0358525	0.020837	0.0377973	0.868172	0	4.62305	0.963308	2.45542e-08
150-200%	Single-Family Attached	VT	Owner	1960s	0.00229896	0.000437329	0.00223644	0.0248587	0.0327873	0.0174466	0.251129	0.668805	0	3.7583	1.11453e-19	6.43311e-08
150-200%	Single-Family Attached	VT	Owner	1970s	0	0	5.35124e-05	0.00673146	0.000237206	0	0	0.992978	0	0.631927	1.71845	2.92763e-07
150-200%	Single-Family Attached	VT	Owner	1980s	0	0	2.84759e-05	0.0049597	0.0103569	0.00273009	0	0.981925	0	1.29711	2.57914	6.51988e-07
150-200%	Single-Family Attached	VT	Owner	1990s	0.0050955	0.00100187	0.00487235	0.00336127	0	0	0	0.985669	0	0.565409	1.30379	3.67105e-07
150-200%	Single-Family Attached	VT	Owner	2000s	0.00511491	0.000618848	0.00389197	0.0214248	0.0304457	0.00538828	0	0.933116	0	0.764965	1.93994	2.89088e-07
150-200%	Single-Family Attached	VT	Owner	2010s	0	0	0	0.0223571	0.0368633	0.0146004	0	0.926179	0	0.432371	1.11453e-19	4.51601e-08
150-200%	Single-Family Attached	VT	Owner	<1940	0	0	0	0.00516278	0.0540128	0.0360323	0	0.904792	0	0.964521	1.58054	4.0539e-07
150-200%	Single-Family Attached	VT	Renter	1940s	0	0	0	0	0.0582188	0.0260367	0	0.915745	0	2.4963e-20	2.5627e-38	1.99585e-08
150-200%	Single-Family Attached	VT	Renter	1950s	0	0	0	0	0.0414469	0.0161486	0	0.942405	0	1.1965e-19	4.03635e-38	3.08802e-08
150-200%	Single-Family Attached	VT	Renter	1960s	0	0	0	0	0.0487556	0.0173924	0	0.933852	0	9.72696e-20	4.66997e-57	7.44667e-08
150-200%	Single-Family Attached	VT	Renter	1970s	0	0	0	0	0.000254341	0	0	0.999746	0	1.63551e-20	7.20044e-38	3.2409e-07
150-200%	Single-Family Attached	VT	Renter	1980s	0	0	0	0	0.0110864	0.00195913	0	0.986954	0	3.35709e-20	1.08068e-37	5.0697e-07
150-200%	Single-Family Attached	VT	Renter	1990s	0	0	0	0	0	0	0	1	0	1.46335e-20	5.46298e-38	2.60986e-07
150-200%	Single-Family Attached	VT	Renter	2000s	0	0	0	0	0.033448	0.00396845	0	0.962584	0	1.97982e-20	8.12851e-38	4.89686e-07
150-200%	Single-Family Attached	VT	Renter	2010s	0	0	0	0	0.0402297	0.0106818	0	0.949088	0	1.11903e-20	4.66997e-57	8.41372e-08
150-200%	Single-Family Attached	VT	Renter	<1940	0	0	0	0	0.0582188	0.0260367	0	0.915745	0	2.4963e-20	6.6226e-38	2.64586e-07
150-200%	Single-Family Attached	WA	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.0792524	5.7267e-20	0
150-200%	Single-Family Attached	WA	Not Available	1950s	0	0	0	0	0	0	0	0	1	1.2152	5.7267e-20	0
150-200%	Single-Family Attached	WA	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.1519	3.51515	0
150-200%	Single-Family Attached	WA	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.244362	11.1079	0
150-200%	Single-Family Attached	WA	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.244362	2.14846	0
150-200%	Single-Family Attached	WA	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.1519	9.73408	0
150-200%	Single-Family Attached	WA	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.1519	12.5823	0
150-200%	Single-Family Attached	WA	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.0792524	7.18404	0
150-200%	Single-Family Attached	WA	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.0792524	5.7267e-20	0
150-200%	Single-Family Attached	WA	Owner	1940s	0	0	0	0	0.0404511	0.326681	0	0.632868	0	0.00164881	4.5371e-23	6.78112e-07
150-200%	Single-Family Attached	WA	Owner	1950s	0.0557683	0.00872892	0.0234912	0.0338964	0.250068	0.356148	0.00318891	0.26871	0	0.0252818	4.5371e-23	9.04843e-07
150-200%	Single-Family Attached	WA	Owner	1960s	0	0	0	0	0.177042	0.301607	0.0142281	0.507123	0	0.00316022	0.00278495	1.44645e-06
150-200%	Single-Family Attached	WA	Owner	1970s	0.0406144	0.0077558	0.0182751	0.004886	0.128406	0.110983	0	0.68908	0	0.00508383	0.00880049	3.48098e-06
150-200%	Single-Family Attached	WA	Owner	1980s	0.115433	0.0220433	0.0553181	0.054605	0.0831909	0.182413	0	0.486997	0	0.00508383	0.00170216	2.7556e-06
150-200%	Single-Family Attached	WA	Owner	1990s	0.038632	0.00737724	0.0173831	0.0164134	0.288646	0.310866	0	0.320682	0	0.00316022	0.00771204	4.91891e-06
150-200%	Single-Family Attached	WA	Owner	2000s	0.108252	0.0127205	0.0381296	0.0144728	0.209686	0.145992	0.00353883	0.467208	0	0.00316022	0.00996863	4.09089e-06
150-200%	Single-Family Attached	WA	Owner	2010s	0.104226	0.0199032	0.0468981	0.00383495	0.146408	0.333884	0	0.344845	0	0.00164881	0.00569171	7.28244e-07
150-200%	Single-Family Attached	WA	Owner	<1940	0	0	0	0	0.0404511	0.326681	0	0.632868	0	0.00164881	4.5371e-23	8.52492e-07
150-200%	Single-Family Attached	WA	Renter	1940s	0	0	0	0	0.0388616	0.155005	0	0.806134	0	0.117207	5.40885e-20	1.62565e-06
150-200%	Single-Family Attached	WA	Renter	1950s	0	0	0	0.000829711	0.319415	0.224677	0	0.455078	0	1.79717	5.40885e-20	2.15072e-06
150-200%	Single-Family Attached	WA	Renter	1960s	0	0	0	0	0.177328	0.149202	0	0.673471	0	0.224646	3.32005	3.11642e-06
150-200%	Single-Family Attached	WA	Renter	1970s	0	0	0	8.53577e-05	0.117058	0.0499688	0	0.832888	0	0.361388	10.4914	6.9394e-06
150-200%	Single-Family Attached	WA	Renter	1980s	0	0	0	0.00127609	0.101449	0.109865	0	0.787411	0	0.361388	2.02921	4.43139e-06
150-200%	Single-Family Attached	WA	Renter	1990s	0	0	0	0.000362505	0.332664	0.176947	0	0.490026	0	0.224646	9.19382	7.6332e-06
150-200%	Single-Family Attached	WA	Renter	2000s	0	0	0	0.000307644	0.232589	0.0799799	0	0.687124	0	0.224646	11.884	8.03709e-06
150-200%	Single-Family Attached	WA	Renter	2010s	0	0	0	9.56161e-05	0.190485	0.214547	0	0.594872	0	0.117207	6.78531	3.31179e-06
150-200%	Single-Family Attached	WA	Renter	<1940	0	0	0	0	0.0388616	0.155005	0	0.806134	0	0.117207	5.40885e-20	1.81786e-06
150-200%	Single-Family Attached	WI	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.35904	32.9282	0
150-200%	Single-Family Attached	WI	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.2992	54.5528	0
150-200%	Single-Family Attached	WI	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.688161	113.876	0
150-200%	Single-Family Attached	WI	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.807841	148.538	0
150-200%	Single-Family Attached	WI	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.867681	97.0202	0
150-200%	Single-Family Attached	WI	Not Available	1990s	0	0	0	0	0	0	0	0	1	1.13696	119.789	0
150-200%	Single-Family Attached	WI	Not Available	2000s	0	0	0	0	0	0	0	0	1	1.43616	132.175	0
150-200%	Single-Family Attached	WI	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.41888	20.5335	0
150-200%	Single-Family Attached	WI	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.35904	85.0941	0
150-200%	Single-Family Attached	WI	Owner	1940s	0.495374	0.0885967	0.168822	0.00246647	0	0	0	0.244741	0	0.0585303	3.79805	8.66837e-07
150-200%	Single-Family Attached	WI	Owner	1950s	0	0	0	0	0.018565	0	0	0.981435	0	0.0487753	6.2923	1.60214e-06
150-200%	Single-Family Attached	WI	Owner	1960s	0.353652	0.06325	0.120523	0.00534349	0.047532	0	0	0.409699	0	0.112183	13.1348	1.82492e-06
150-200%	Single-Family Attached	WI	Owner	1970s	0	0	0.00871437	0.0289005	0.077485	0	0	0.8849	0	0.131693	17.1328	3.96197e-06
150-200%	Single-Family Attached	WI	Owner	1980s	0	0	0	0.00900012	0.142425	0	0	0.848575	0	0.141448	11.1906	3.86562e-06
150-200%	Single-Family Attached	WI	Owner	1990s	0	0	0.00625199	0.0281371	0.116516	0	0	0.849094	0	0.185346	13.8169	5.95971e-06
150-200%	Single-Family Attached	WI	Owner	2000s	0.2464	0.0440681	0.105269	0.0602754	0.0577395	0	0	0.486249	0	0.234121	15.2455	6.38365e-06
